Id,Status,Person > Department > Type,Person > Brand,Location,Project,Bid Link,Task,Type,Department,Step,Date,Logged Hours,Start Time,Stop Time,Pay Period
4833641,sub,COGS,Folks,TO,HotFrosty,HF100,Anim,Worktime,Animation,ANM - Animation (Shot),6/17/24,2,6/17/24 12:30,6/17/24 14:30,TO - PayPeriod 14 - 06/16/2024
4834898,sub,COGS,Folks,BO,Verne,JV300,Anim,Worktime,Animation,ANM - Animation (Asset),6/12/24,4,6/12/24 10:00,6/12/24 14:00,BO - PayPeriod 11 - 06/01/2024
4834899,sub,COGS,Folks,BO,Verne,JV300,Anim,Worktime,Animation,ANM - Animation (Asset),6/13/24,4,6/13/24 10:00,6/13/24 14:00,BO - PayPeriod 11 - 06/01/2024
4834900,sub,COGS,Folks,BO,Verne,JV300,Anim,Worktime,Animation,ANM - Animation (Asset),6/14/24,4,6/14/24 10:00,6/14/24 14:00,BO - PayPeriod 11 - 06/01/2024
4834902,sub,COGS,Folks,BO,Verne,JV300,Anim,Worktime,Animation,ANM - Animation (Asset),6/12/24,5,6/12/24 15:00,6/12/24 20:00,BO - PayPeriod 11 - 06/01/2024
4834903,sub,COGS,Folks,BO,Verne,JV300,Anim,Worktime,Animation,ANM - Animation (Asset),6/13/24,5,6/13/24 15:00,6/13/24 20:00,BO - PayPeriod 11 - 06/01/2024
4834904,sub,COGS,Folks,BO,Verne,JV300,Anim,Worktime,Animation,ANM - Animation (Asset),6/14/24,5,6/14/24 15:00,6/14/24 20:00,BO - PayPeriod 11 - 06/01/2024
4791508,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/29/24,1.25,5/29/24 8:00,5/29/24 9:15,TO - PayPeriod 12 - 05/19/2024
4791516,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/27/24,0.5,5/27/24 15:00,5/27/24 15:30,TO - PayPeriod 12 - 05/19/2024
4791517,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/27/24,0.5,5/27/24 8:30,5/27/24 9:00,TO - PayPeriod 12 - 05/19/2024
4791518,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/27/24,5.5,5/27/24 9:30,5/27/24 15:00,TO - PayPeriod 12 - 05/19/2024
4791520,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/28/24,5,5/28/24 8:30,5/28/24 13:30,TO - PayPeriod 12 - 05/19/2024
4791521,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/28/24,2,5/28/24 13:30,5/28/24 15:30,TO - PayPeriod 12 - 05/19/2024
4791522,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/28/24,1,5/28/24 18:00,5/28/24 19:00,TO - PayPeriod 12 - 05/19/2024
4791655,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/29/24,1.25,5/29/24 9:45,5/29/24 11:00,TO - PayPeriod 12 - 05/19/2024
4791832,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/29/24,1.75,5/29/24 11:30,5/29/24 13:15,TO - PayPeriod 12 - 05/19/2024
4792387,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/29/24,0.75,5/29/24 13:15,5/29/24 14:00,TO - PayPeriod 12 - 05/19/2024
4792390,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/29/24,1.5,5/29/24 14:30,5/29/24 16:00,TO - PayPeriod 12 - 05/19/2024
4793479,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/30/24,1.75,5/30/24 8:00,5/30/24 9:45,TO - PayPeriod 12 - 05/19/2024
4793645,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/30/24,1.25,5/30/24 9:45,5/30/24 11:00,TO - PayPeriod 12 - 05/19/2024
4793735,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/30/24,1.25,5/30/24 11:00,5/30/24 12:15,TO - PayPeriod 12 - 05/19/2024
4794304,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/30/24,1.25,5/30/24 12:45,5/30/24 14:00,TO - PayPeriod 12 - 05/19/2024
4794305,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/30/24,0.75,5/30/24 14:30,5/30/24 15:15,TO - PayPeriod 12 - 05/19/2024
4794306,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/30/24,0.75,5/30/24 15:15,5/30/24 16:00,TO - PayPeriod 12 - 05/19/2024
4796486,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/31/24,2,5/31/24 12:00,5/31/24 14:00,TO - PayPeriod 12 - 05/19/2024
4796488,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/31/24,3.75,5/31/24 8:15,5/31/24 12:00,TO - PayPeriod 12 - 05/19/2024
4796789,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/31/24,2,5/31/24 14:00,5/31/24 16:00,TO - PayPeriod 12 - 05/19/2024
4797334,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/31/24,1.25,5/31/24 17:00,5/31/24 18:15,TO - PayPeriod 12 - 05/19/2024
4797564,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),5/31/24,1,5/31/24 16:00,5/31/24 17:00,TO - PayPeriod 12 - 05/19/2024
4799736,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/3/24,0.75,6/3/24 8:15,6/3/24 9:00,TO - PayPeriod 13 - 06/02/2024
4803063,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/3/24,1.25,6/3/24 14:30,6/3/24 15:45,TO - PayPeriod 13 - 06/02/2024
4803064,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/3/24,1,6/3/24 9:30,6/3/24 10:30,TO - PayPeriod 13 - 06/02/2024
4803295,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/3/24,1.25,6/3/24 15:45,6/3/24 17:00,TO - PayPeriod 13 - 06/02/2024
4805494,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/3/24,2.25,6/3/24 10:30,6/3/24 12:45,TO - PayPeriod 13 - 06/02/2024
4805578,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/3/24,1,6/3/24 13:30,6/3/24 14:30,TO - PayPeriod 13 - 06/02/2024
4805589,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/4/24,2.25,6/4/24 8:15,6/4/24 10:30,TO - PayPeriod 13 - 06/02/2024
4805591,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/4/24,2,6/4/24 10:30,6/4/24 12:30,TO - PayPeriod 13 - 06/02/2024
4808607,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/5/24,4,6/5/24 13:00,6/5/24 17:00,TO - PayPeriod 13 - 06/02/2024
4811231,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/6/24,1.25,6/6/24 13:45,6/6/24 15:00,TO - PayPeriod 13 - 06/02/2024
4811235,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/6/24,2,6/6/24 8:00,6/6/24 10:00,TO - PayPeriod 13 - 06/02/2024
4811430,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/7/24,2,6/7/24 8:00,6/7/24 10:00,TO - PayPeriod 13 - 06/02/2024
4812942,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/6/24,0.75,6/6/24 17:00,6/6/24 17:45,TO - PayPeriod 13 - 06/02/2024
4813085,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/7/24,2.25,6/7/24 10:00,6/7/24 12:15,TO - PayPeriod 13 - 06/02/2024
4813711,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/7/24,1.5,6/7/24 13:00,6/7/24 14:30,TO - PayPeriod 13 - 06/02/2024
4813885,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/7/24,1,6/7/24 14:30,6/7/24 15:30,TO - PayPeriod 13 - 06/02/2024
4814234,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/7/24,1.25,6/7/24 15:30,6/7/24 16:45,TO - PayPeriod 13 - 06/02/2024
4821639,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/10/24,1.25,6/10/24 13:30,6/10/24 14:45,TO - PayPeriod 13 - 06/02/2024
4821660,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/11/24,2.5,6/11/24 11:45,6/11/24 14:15,TO - PayPeriod 13 - 06/02/2024
4821748,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/10/24,3.25,6/10/24 9:30,6/10/24 12:45,TO - PayPeriod 13 - 06/02/2024
4821762,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/10/24,1.25,6/10/24 16:00,6/10/24 17:15,TO - PayPeriod 13 - 06/02/2024
4821766,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/11/24,1.25,6/11/24 14:15,6/11/24 15:30,TO - PayPeriod 13 - 06/02/2024
4825461,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/14/24,3.5,6/14/24 8:30,6/14/24 12:00,TO - PayPeriod 13 - 06/02/2024
4825860,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/13/24,2.5,6/13/24 10:00,6/13/24 12:30,TO - PayPeriod 13 - 06/02/2024
4825869,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/13/24,4.5,6/13/24 13:30,6/13/24 18:00,TO - PayPeriod 13 - 06/02/2024
4828136,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/14/24,0.5,6/14/24 14:15,6/14/24 14:45,TO - PayPeriod 13 - 06/02/2024
4828294,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/14/24,1.75,6/14/24 12:30,6/14/24 14:15,TO - PayPeriod 13 - 06/02/2024
4832837,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/17/24,2.5,6/17/24 10:00,6/17/24 12:30,TO - PayPeriod 14 - 06/16/2024
4834757,sub,COGS,Folks,TO,OutTheKitchen,OTK109,ANIM - Animation (Shot),Worktime,Animation,ANM - Animation (Shot),6/17/24,1.25,6/17/24 13:00,6/17/24 14:15,TO - PayPeriod 14 - 06/16/2024
4808291,sub,COGS,Folks,TO,HLMI,HLM100,Animation,Worktime,Animation,ANM - Animation (Shot),6/5/24,1,6/5/24 10:00,6/5/24 11:00,TO - PayPeriod 13 - 06/02/2024
4808293,sub,COGS,Folks,TO,HLMI,HLM100,Animation,Worktime,Animation,ANM - Animation (Shot),6/5/24,1.5,6/5/24 11:30,6/5/24 13:00,TO - PayPeriod 13 - 06/02/2024
4811234,sub,COGS,Folks,TO,HLMI,HLM100,Animation,Worktime,Animation,ANM - Animation (Shot),6/6/24,1.75,6/6/24 10:00,6/6/24 11:45,TO - PayPeriod 13 - 06/02/2024
4812944,sub,COGS,Folks,TO,HLMI,HLM100,Animation,Worktime,Animation,ANM - Animation (Shot),6/6/24,1.5,6/6/24 12:15,6/6/24 13:45,TO - PayPeriod 13 - 06/02/2024
4817457,sub,COGS,Folks,TO,HLMI,HLM100,Animation,Worktime,Animation,ANM - Animation (Shot),6/10/24,0.5,6/10/24 9:30,6/10/24 10:00,TO - PayPeriod 13 - 06/02/2024
4817463,sub,COGS,Folks,TO,HLMI,HLM100,Animation,Worktime,Animation,ANM - Animation (Shot),6/10/24,1,6/10/24 11:00,6/10/24 12:00,TO - PayPeriod 13 - 06/02/2024
4817475,sub,COGS,Folks,TO,HLMI,HLM100,Animation,Worktime,Animation,ANM - Animation (Shot),6/10/24,1,6/10/24 13:00,6/10/24 14:00,TO - PayPeriod 13 - 06/02/2024
4789854,sub,COGS,Folks,BO,Verne,JV203,ANIM - Blocking,Worktime,Animation,ANM - Animation (Shot),5/27/24,2,5/27/24 12:00,5/27/24 14:00,BO - PayPeriod 10 - 05/16/2024
4796070,sub,COGS,Folks,BO,Verne,JV203,ANIM - Blocking,Worktime,Animation,ANM - Animation (Shot),5/31/24,2.5,5/31/24 11:30,5/31/24 14:00,BO - PayPeriod 10 - 05/16/2024
4806894,sub,COGS,Folks,BO,Verne,JV203,ANIM - Blocking,Worktime,Animation,ANM - Animation (Shot),5/31/24,2,5/31/24 15:00,5/31/24 17:00,BO - PayPeriod 10 - 05/16/2024
4806897,sub,COGS,Folks,BO,Verne,JV203,ANIM - Blocking,Worktime,Animation,ANM - Animation (Shot),5/31/24,2,5/31/24 17:30,5/31/24 19:30,BO - PayPeriod 10 - 05/16/2024
4806914,sub,COGS,Folks,BO,Verne,JV203,ANIM - Blocking,Worktime,Animation,ANM - Animation (Shot),6/4/24,2.25,6/4/24 11:30,6/4/24 13:45,BO - PayPeriod 11 - 06/01/2024
4806915,sub,COGS,Folks,BO,Verne,JV203,ANIM - Blocking,Worktime,Animation,ANM - Animation (Shot),6/4/24,2.25,6/4/24 14:45,6/4/24 17:00,BO - PayPeriod 11 - 06/01/2024
4808904,sub,COGS,Folks,BO,Verne,JV203,ANIM - Blocking,Worktime,Animation,ANM - Animation (Shot),6/5/24,2.5,6/5/24 11:30,6/5/24 14:00,BO - PayPeriod 11 - 06/01/2024
4787074,sub,COGS,Folks,BO,Verne,JV203,ANIM- Blocking,Worktime,Rigging,ANM - Animation (Shot),5/27/24,1,5/27/24 11:30,5/27/24 12:30,BO - PayPeriod 10 - 05/16/2024
4787076,sub,COGS,Folks,BO,Verne,JV203,ANIM- Blocking,Worktime,Rigging,ANM - Animation (Shot),5/27/24,2.5,5/27/24 14:30,5/27/24 17:00,BO - PayPeriod 10 - 05/16/2024
4787078,sub,COGS,Folks,BO,Verne,JV203,ANIM- Blocking,Worktime,Rigging,ANM - Animation (Shot),5/27/24,1.5,5/27/24 17:30,5/27/24 19:00,BO - PayPeriod 10 - 05/16/2024
4793847,sub,COGS,Folks,BO,Verne,JV203,ANIM- Blocking,Worktime,Rigging,ANM - Animation (Shot),5/28/24,1,5/28/24 11:30,5/28/24 12:30,BO - PayPeriod 10 - 05/16/2024
4793848,sub,COGS,Folks,BO,Verne,JV203,ANIM- Blocking,Worktime,Rigging,ANM - Animation (Shot),5/28/24,2.5,5/28/24 14:30,5/28/24 17:00,BO - PayPeriod 10 - 05/16/2024
4793849,sub,COGS,Folks,BO,Verne,JV203,ANIM- Blocking,Worktime,Rigging,ANM - Animation (Shot),5/28/24,1.5,5/28/24 17:30,5/28/24 19:00,BO - PayPeriod 10 - 05/16/2024
4793851,sub,COGS,Folks,BO,Verne,JV203,ANIM- Blocking,Worktime,Rigging,ANM - Animation (Shot),5/29/24,1,5/29/24 11:30,5/29/24 12:30,BO - PayPeriod 10 - 05/16/2024
4793855,sub,COGS,Folks,BO,Verne,JV203,ANIM- Blocking,Worktime,Rigging,ANM - Animation (Shot),5/29/24,2.5,5/29/24 14:30,5/29/24 17:00,BO - PayPeriod 10 - 05/16/2024
4794364,sub,COGS,Folks,BO,Verne,JV203,ANIM- Blocking,Worktime,Rigging,ANM - Animation (Shot),5/30/24,2.5,5/30/24 14:30,5/30/24 17:00,BO - PayPeriod 10 - 05/16/2024
4796200,sub,COGS,Folks,BO,Verne,JV203,ANIM- Blocking,Worktime,Rigging,ANM - Animation (Shot),5/30/24,1.5,5/30/24 17:30,5/30/24 19:00,BO - PayPeriod 10 - 05/16/2024
4796202,sub,COGS,Folks,BO,Verne,JV203,ANIM- Blocking,Worktime,Rigging,ANM - Animation (Shot),5/31/24,1,5/31/24 11:30,5/31/24 12:30,BO - PayPeriod 10 - 05/16/2024
4796204,sub,COGS,Folks,BO,Verne,JV203,ANIM- Blocking,Worktime,Rigging,ANM - Animation (Shot),5/31/24,2.25,5/31/24 14:30,5/31/24 16:45,BO - PayPeriod 10 - 05/16/2024
4797261,sub,COGS,Folks,BO,Verne,JV203,ANIM- Blocking,Worktime,Rigging,ANM - Animation (Shot),5/31/24,2.25,5/31/24 16:45,5/31/24 19:00,BO - PayPeriod 10 - 05/16/2024
4808016,sub,COGS,Folks,BO,Verne,JV203,ANIM- Blocking,Worktime,Rigging,ANM - Animation (Shot),6/4/24,2,6/4/24 15:00,6/4/24 17:00,BO - PayPeriod 11 - 06/01/2024
4808039,sub,COGS,Folks,BO,Verne,JV203,ANIM- Blocking,Worktime,Rigging,ANM - Animation (Shot),6/4/24,1.5,6/4/24 17:30,6/4/24 19:00,BO - PayPeriod 11 - 06/01/2024
4813419,sub,COGS,Folks,BO,Verne,JV203,ANIM- Blocking,Worktime,Rigging,ANM - Animation (Shot),6/5/24,1,6/5/24 11:30,6/5/24 12:30,BO - PayPeriod 11 - 06/01/2024
4822388,sub,COGS,Folks,BO,Verne,JV203,ANIM- Blocking,Worktime,Rigging,ANM - Animation (Shot),6/11/24,3,6/11/24 14:30,6/11/24 17:30,BO - PayPeriod 11 - 06/01/2024
4787343,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/27/24,3.5,5/27/24 8:30,5/27/24 12:00,MT - PayPeriod 12 - 05/19/2024
4787633,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/27/24,2.25,5/27/24 12:30,5/27/24 14:45,MT - PayPeriod 12 - 05/19/2024
4787738,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/27/24,6,5/27/24 10:00,5/27/24 16:00,MT - PayPeriod 12 - 05/19/2024
4787823,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/27/24,2.25,5/27/24 14:45,5/27/24 17:00,MT - PayPeriod 12 - 05/19/2024
4787868,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/27/24,2,5/27/24 16:00,5/27/24 18:00,MT - PayPeriod 12 - 05/19/2024
4789930,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/28/24,4.5,5/28/24 12:30,5/28/24 17:00,MT - PayPeriod 12 - 05/19/2024
4789931,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/28/24,3.5,5/28/24 8:30,5/28/24 12:00,MT - PayPeriod 12 - 05/19/2024
4792066,sub,non-artist COGS,Fuse,GA,FightNight,FIN101,ANM - Animation,Worktime,CG Supervision,ANM - Animation (Asset),5/29/24,2.75,5/29/24 11:30,5/29/24 14:15,GA - PayPeriod 12 - 05/20/2024
4792067,sub,non-artist COGS,Fuse,GA,FightNight,FIN101,ANM - Animation,Worktime,CG Supervision,ANM - Animation (Asset),5/29/24,0.25,5/29/24 10:45,5/29/24 11:00,GA - PayPeriod 12 - 05/20/2024
4792080,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/29/24,0.75,5/29/24 11:00,5/29/24 11:45,MT - PayPeriod 12 - 05/19/2024
4792152,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/29/24,2.75,5/29/24 12:15,5/29/24 15:00,MT - PayPeriod 12 - 05/19/2024
4792158,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/29/24,2.5,5/29/24 8:30,5/29/24 11:00,MT - PayPeriod 12 - 05/19/2024
4792213,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/29/24,1,5/29/24 15:00,5/29/24 16:00,MT - PayPeriod 12 - 05/19/2024
4792214,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/29/24,1,5/29/24 16:00,5/29/24 17:00,MT - PayPeriod 12 - 05/19/2024
4792458,sub,non-artist COGS,Fuse,GA,FightNight,FIN101,ANM - Animation,Worktime,CG Supervision,ANM - Animation (Asset),5/29/24,2.5,5/29/24 16:15,5/29/24 18:45,GA - PayPeriod 12 - 05/20/2024
4792463,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/28/24,7,5/28/24 9:00,5/28/24 16:00,MT - PayPeriod 12 - 05/19/2024
4792472,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/29/24,5,5/29/24 14:00,5/29/24 19:00,MT - PayPeriod 12 - 05/19/2024
4793569,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/30/24,2.25,5/30/24 8:30,5/30/24 10:45,MT - PayPeriod 12 - 05/19/2024
4794231,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/30/24,1.25,5/30/24 10:45,5/30/24 12:00,MT - PayPeriod 12 - 05/19/2024
4794434,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/30/24,2.5,5/30/24 14:30,5/30/24 17:00,MT - PayPeriod 12 - 05/19/2024
4794448,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/30/24,2,5/30/24 12:30,5/30/24 14:30,MT - PayPeriod 12 - 05/19/2024
4794518,sub,non-artist COGS,Fuse,GA,FightNight,FIN101,ANM - Animation,Worktime,CG Supervision,ANM - Animation (Asset),5/30/24,3,5/30/24 15:30,5/30/24 18:30,GA - PayPeriod 12 - 05/20/2024
4795866,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/30/24,8,5/30/24 9:00,5/30/24 17:00,MT - PayPeriod 12 - 05/19/2024
4796153,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/31/24,1.75,5/31/24 10:00,5/31/24 11:45,MT - PayPeriod 12 - 05/19/2024
4796357,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/31/24,0.5,5/31/24 11:45,5/31/24 12:15,MT - PayPeriod 12 - 05/19/2024
4796944,sub,non-artist COGS,Fuse,GA,FightNight,FIN101,ANM - Animation,Worktime,CG Supervision,ANM - Animation (Asset),5/31/24,1.75,5/31/24 15:15,5/31/24 17:00,GA - PayPeriod 12 - 05/20/2024
4796977,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/31/24,2.5,5/31/24 13:45,5/31/24 16:15,MT - PayPeriod 12 - 05/19/2024
4797044,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/31/24,7.5,5/31/24 9:00,5/31/24 16:30,MT - PayPeriod 12 - 05/19/2024
4798442,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/31/24,1.5,5/31/24 19:45,5/31/24 21:15,MT - PayPeriod 12 - 05/19/2024
4798443,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/31/24,0.75,5/31/24 16:15,5/31/24 17:00,MT - PayPeriod 12 - 05/19/2024
4798459,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),5/31/24,1,5/31/24 12:45,5/31/24 13:45,MT - PayPeriod 12 - 05/19/2024
4799928,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),6/3/24,1.25,6/3/24 7:45,6/3/24 9:00,MT - PayPeriod 13 - 06/02/2024
4800255,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),6/3/24,1.25,6/3/24 8:30,6/3/24 9:45,MT - PayPeriod 13 - 06/02/2024
4800607,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),6/3/24,1,6/3/24 9:00,6/3/24 10:00,MT - PayPeriod 13 - 06/02/2024
4802261,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),6/3/24,2.25,6/3/24 9:45,6/3/24 12:00,MT - PayPeriod 13 - 06/02/2024
4802907,sub,COGS,Folks,MT,MAVEN,MAV100,ANM - Animation,Worktime,Animation,ANM - Animation (Asset),6/3/24,5.75,6/3/24 10:00,6/3/24 15:45,MT - PayPeriod 13 - 06/02/2024
